Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
45,3,675.27,3,3,3,333,重要价值客户
113,6,972.23,2,4,3,243,重要发展客户
17,51,34684.4,4,4,4,444,重要价值客户
25,1,346.12,3,1,2,312,一般发展客户
191,1,133.56,1,1,1,111,流失客户
302,1,302.7,1,1,1,111,流失客户
2,10,1908.25,4,4,4,444,重要价值客户
263,2,241.06,1,2,1,121,流失客户
106,1,284.55,2,1,1,211,流失客户
57,1,300.85,2,1,1,211,流失客户
213,3,642.81,1,3,2,132,一般保持客户
64,1,287.4,2,1,1,211,流失客户
28,1,184.26,3,1,1,311,一般发展客户
29,7,1522.25,3,4,3,343,重要价值客户
6,5,798.35,4,4,3,443,重要价值客户
8,5,3640.67,4,4,4,444,重要价值客户
67,2,381.2,2,2,2,222,流失客户
2,3,616.79,4,3,2,432,一般价值客户
46,4,654.67,3,3,2,332,一般价值客户
34,1,230.51,3,1,1,311,一般发展客户
1,2,168472.5,4,2,4,424,重要保持客户
136,1,259.01,2,1,1,211,流失客户
198,1,188.89000000000001,1,1,1,111,流失客户
198,2,707.69,1,2,3,123,重要挽留客户
150,1,311.92,1,1,2,112,流失客户
88,1,266.97,2,1,1,211,流失客户
45,2,6.9,3,2,1,321,一般发展客户
64,7,1841.18,2,4,4,244,重要发展客户
99,5,2158.37,2,4,4,244,重要发展客户
218,1,208.36,1,1,1,111,流失客户
3,18,3482.7400000000002,4,4,4,444,重要价值客户
28,3,814.72,3,3,3,333,重要价值客户
178,1,151.42,1,1,1,111,流失客户
74,3,136.0,2,3,1,231,一般保持客户
21,4,1422.4,3,3,3,333,重要价值客户
20,3,1314.68,3,3,3,333,重要价值客户
34,7,1603.46,3,4,3,343,重要价值客户
74,1,74.9,2,1,1,211,流失客户
24,4,650.43,3,3,2,332,一般价值客户
52,4,762.39,2,3,3,233,重要发展客户
275,1,223.95000000000002,1,1,1,111,流失客户
165,3,316.11,1,3,2,132,一般保持客户
7,7,1871.5,4,4,4,444,重要价值客户
88,4,544.3,2,3,2,232,一般保持客户
64,7,2494.46,2,4,4,244,重要发展客户
25,3,331.0,3,3,2,332,一般价值客户
10,2,300.83,4,2,1,421,一般发展客户
76,1,769.29,2,1,3,213,重要挽留客户
16,1,220.62,4,1,1,411,一般发展客户
192,1,139.35,1,1,1,111,流失客户
174,2,404.3,1,2,2,122,流失客户
77,1,363.65,2,1,2,212,流失客户
33,3,498.8,3,3,2,332,一般价值客户
47,1,731.5,3,1,3,313,重要保持客户
80,4,1351.63,2,3,3,233,重要发展客户
297,1,826.53,1,1,3,113,重要挽留客户
3,3,684.41,4,3,3,433,重要价值客户
9,3,1599.52,4,3,3,433,重要价值客户
50,6,2965.69,3,4,4,344,重要价值客户
161,2,100.97,1,2,1,121,流失客户
360,2,365.45,1,2,2,122,流失客户
5,6,400.86,4,4,2,442,一般价值客户
107,4,1431.93,2,3,3,233,重要发展客户
25,1,484.38,3,1,2,312,一般发展客户
32,1,777.6,3,1,3,313,重要保持客户
20,2,90.30000000000001,3,2,1,321,一般发展客户
297,1,363.7,1,1,2,112,流失客户
372,1,248.1,1,1,1,111,流失客户
22,3,950.26,3,3,3,333,重要价值客户
5,4,874.59,4,3,3,433,重要价值客户
52,5,1627.13,2,4,3,243,重要发展客户
30,1,101.69999999999999,3,1,1,311,一般发展客户
277,1,162.7,1,1,1,111,流失客户
61,2,484.32,2,2,2,222,流失客户
25,2,215.07999999999998,3,2,1,321,一般发展客户
186,3,1046.57,1,3,3,133,重要发展客户
2,21,9418.470000000001,4,4,4,444,重要价值客户
2,26,13027.45,4,4,4,444,重要价值客户
172,1,290.36,1,1,1,111,流失客户
81,1,228.06,2,1,1,211,流失客户
4,1,244.41,4,1,1,411,一般发展客户
190,1,455.25,1,1,2,112,流失客户
22,7,1244.59,3,4,3,343,重要价值客户
18,3,6748.8,4,3,4,434,重要价值客户
19,3,1095.56,3,3,3,333,重要价值客户
5,1,593.75,4,1,2,412,一般发展客户
110,1,548.97,2,1,2,212,流失客户
3,4,1388.81,4,3,3,433,重要价值客户
54,1,119.62,2,1,1,211,流失客户
165,1,339.3,1,1,2,112,流失客户
291,2,787.15,1,2,3,123,重要挽留客户
10,10,4154.64,4,4,4,444,重要价值客户
109,5,2298.97,2,4,4,244,重要发展客户
96,3,922.12,2,3,3,233,重要发展客户
243,2,379.73,1,2,2,122,流失客户
163,12,5719.82,1,4,4,144,重要发展客户
42,3,837.1,3,3,3,333,重要价值客户
35,2,285.89,3,2,1,321,一般发展客户
67,7,3313.79,2,4,4,244,重要发展客户
24,2,281.85,3,2,1,321,一般发展客户
1,20,8338.49,4,4,4,444,重要价值客户
27,2,841.41,3,2,3,323,重要保持客户
6,2,511.12,4,2,2,422,一般发展客户
54,1,1077.74,2,1,3,213,重要挽留客户
364,1,173.7,1,1,1,111,流失客户
15,5,614.66,4,4,2,442,一般价值客户
194,2,865.6,1,2,3,123,重要挽留客户
3,1,124.2,4,1,1,411,一般发展客户
15,10,3738.4,4,4,4,444,重要价值客户
27,3,1421.69,3,3,3,333,重要价值客户
127,3,1009.6,2,3,3,233,重要发展客户
85,2,663.61,2,2,2,222,流失客户
71,1,451.44,2,1,2,212,流失客户
183,1,105.84,1,1,1,111,流失客户
113,1,313.62,2,1,2,212,流失客户
374,1,233.45,1,1,1,111,流失客户
80,2,936.08,2,2,3,223,重要挽留客户
249,1,463.95,1,1,2,112,流失客户
232,1,225.15,1,1,1,111,流失客户
71,3,459.24,2,3,2,232,一般保持客户
69,1,213.5,2,1,1,211,流失客户
4,16,4113.68,4,4,4,444,重要价值客户
51,3,330.03,3,3,2,332,一般价值客户
75,1,181.09,2,1,1,211,流失客户
61,1,360.16,2,1,2,212,流失客户
16,2,250.15,4,2,1,421,一般发展客户
4,1,90.04,4,1,1,411,一般发展客户
286,1,145.04999999999998,1,1,1,111,流失客户
4,6,813.52,4,4,3,443,重要价值客户
41,1,244.79999999999998,3,1,1,311,一般发展客户
36,1,528.08,3,1,2,312,一般发展客户
75,2,482.47,2,2,2,222,流失客户
18,14,3347.71,4,4,4,444,重要价值客户
15,7,5493.46,4,4,4,444,重要价值客户
219,1,75.66,1,1,1,111,流失客户
186,1,129.49,1,1,1,111,流失客户
33,4,1187.66,3,3,3,333,重要价值客户
70,1,618.59,2,1,2,212,流失客户
183,1,506.19,1,2,2,122,流失客户
15,2,500.42,4,2,2,422,一般发展客户
236,1,151.85,1,2,1,121,流失客户
31,5,2647.59,3,4,4,344,重要价值客户
264,1,226.21,1,2,1,121,流失客户
4,2,178.96,4,2,1,421,一般发展客户
52,4,813.48,2,3,3,233,重要发展客户
246,1,129.45,1,2,1,121,流失客户
81,2,810.5699999999999,2,2,3,223,重要挽留客户
275,1,333.08,1,2,2,122,流失客户
1,17,4413.1,4,4,4,444,重要价值客户
79,1,322.8,2,2,2,222,流失客户
30,5,2188.05,3,4,4,344,重要价值客户
74,2,417.73,2,2,2,222,流失客户
17,6,2883.1,4,4,4,444,重要价值客户
223,2,217.9,1,2,1,121,流失客户
32,4,1154.47,3,3,3,333,重要价值客户
23,10,1680.72,3,4,4,344,重要价值客户
31,3,1257.51,3,3,3,333,重要价值客户
106,1,231.10000000000002,2,2,1,221,流失客户
5,2,688.33,4,2,3,423,重要保持客户
246,1,487.51,1,2,2,122,流失客户
178,2,833.78,1,2,3,123,重要挽留客户
170,2,214.06,1,2,1,121,流失客户
43,1,290.65999999999997,3,2,1,321,一般发展客户
72,1,518.42,2,2,2,222,流失客户
59,7,6773.97,2,4,4,244,重要发展客户
16,2,1212.66,4,2,3,423,重要保持客户
141,4,601.27,2,3,2,232,一般保持客户
18,6,3794.52,4,4,4,444,重要价值客户
22,15,8625.8,3,4,4,344,重要价值客户
10,4,933.62,4,3,3,433,重要价值客户
368,1,123.24,1,2,1,121,流失客户
189,1,39.12,1,2,1,121,流失客户
16,4,1267.6499999999999,4,3,3,433,重要价值客户
362,1,135.39999999999998,1,2,1,121,流失客户
19,1,118.98,3,2,1,321,一般发展客户
68,2,570.13,2,2,2,222,流失客户
15,6,306.71999999999997,4,4,1,441,一般价值客户
24,3,1374.8700000000001,3,3,3,333,重要价值客户
17,11,4095.9,4,4,4,444,重要价值客户
28,3,1692.27,3,3,4,334,重要价值客户
2,20,8134.9400000000005,4,4,4,444,重要价值客户
55,2,319.61,2,2,2,222,流失客户
34,4,1592.1200000000001,3,3,3,333,重要价值客户
3,12,3109.99,4,4,4,444,重要价值客户
366,1,129.75,1,2,1,121,流失客户
43,1,183.7,3,2,1,321,一般发展客户
73,6,1770.34,2,4,4,244,重要发展客户
5,5,1028.0,4,4,3,443,重要价值客户
4,28,66653.56,4,4,4,444,重要价值客户
61,2,324.24,2,2,2,222,流失客户
47,7,3062.83,3,4,4,344,重要价值客户
1,4,1260.86,4,3,3,433,重要价值客户
76,2,422.59999999999997,2,2,2,222,流失客户
72,2,225.57999999999998,2,2,1,221,流失客户
256,2,1276.0,1,2,3,123,重要挽留客户
69,2,482.01,2,2,2,222,流失客户
135,4,657.9000000000001,2,3,2,232,一般保持客户
241,1,112.75,1,2,1,121,流失客户
227,2,1998.0,1,2,4,124,重要挽留客户
9,13,5076.55,4,4,4,444,重要价值客户
9,13,5398.3,4,4,4,444,重要价值客户
1,20,14034.99,4,4,4,444,重要价值客户
37,3,531.35,3,3,2,332,一般价值客户
46,1,656.63,3,2,2,322,一般发展客户
85,5,3029.87,2,4,4,244,重要发展客户
19,10,2483.04,3,4,4,344,重要价值客户
3,5,1651.03,4,4,3,443,重要价值客户
9,11,3645.43,4,4,4,444,重要价值客户
19,15,6923.13,3,4,4,344,重要价值客户
219,3,1161.53,1,3,3,133,重要发展客户
78,1,301.71999999999997,2,2,1,221,流失客户
267,2,901.2,1,2,3,123,重要挽留客户
24,6,3858.38,3,4,4,344,重要价值客户
369,1,623.75,1,2,2,122,流失客户
15,7,1790.42,4,4,4,444,重要价值客户
26,1,155.24,3,2,1,321,一般发展客户
262,1,292.47,1,2,1,121,流失客户
17,13,4730.81,4,4,4,444,重要价值客户
91,2,589.15,2,2,2,222,流失客户
302,7,781.02,1,4,3,143,重要发展客户
26,5,1382.02,3,4,3,343,重要价值客户
364,1,272.82,1,2,1,121,流失客户
46,4,1054.67,3,3,3,333,重要价值客户
38,21,7239.92,3,4,4,344,重要价值客户
52,3,743.11,2,3,3,233,重要发展客户
32,1,603.75,3,2,2,322,一般发展客户
52,3,650.51,2,3,2,232,一般保持客户
79,5,2300.56,2,4,4,244,重要发展客户
53,1,417.59999999999997,2,2,2,222,流失客户
298,1,3.75,1,2,1,121,流失客户
177,1,323.0,1,2,2,122,流失客户
47,1,464.9,3,2,2,322,一般发展客户
29,7,2238.09,3,4,4,344,重要价值客户
11,7,1304.76,4,4,3,443,重要价值客户
87,17,7194.3,2,4,4,244,重要发展客户
5,18,6697.66,4,4,4,444,重要价值客户
38,2,836.06,3,2,3,323,重要保持客户
18,5,1515.9,4,4,3,443,重要价值客户
45,5,623.93,3,4,2,342,一般价值客户
31,1,1764.72,3,2,4,324,重要保持客户
373,1,207.5,1,2,1,121,流失客户
58,1,223.92000000000002,2,2,1,221,流失客户
372,1,2002.4,1,2,4,124,重要挽留客户
114,3,1496.83,2,3,3,233,重要发展客户
215,1,239.4,1,2,1,121,流失客户
319,1,106.83000000000001,1,2,1,121,流失客户
65,1,369.34000000000003,2,2,2,222,流失客户
8,3,789.79,4,3,3,433,重要价值客户
97,1,316.62,2,2,2,222,流失客户
20,3,1501.38,3,3,3,333,重要价值客户
199,1,611.85,1,2,2,122,流失客户
4,13,2799.25,4,4,4,444,重要价值客户
294,1,34.0,1,2,1,121,流失客户
273,2,1145.6,1,2,3,123,重要挽留客户
31,11,5580.6,3,4,4,344,重要价值客户
48,3,478.09000000000003,3,3,2,332,一般价值客户
260,1,380.39,1,2,2,122,流失客户
58,5,770.1,2,4,3,243,重要发展客户
33,5,2246.81,3,4,4,344,重要价值客户
57,1,171.59,2,2,1,221,流失客户
68,4,661.52,2,3,2,232,一般保持客户
10,11,1695.66,4,4,4,444,重要价值客户
60,1,388.28,2,2,2,222,流失客户
80,2,226.35,2,2,1,221,流失客户
74,2,245.94,2,2,1,221,流失客户
2,22,10629.720000000001,4,4,4,444,重要价值客户
100,2,425.19,2,2,2,222,流失客户
372,1,311.25,1,2,2,122,流失客户
10,13,2279.9,4,4,4,444,重要价值客户
20,1,107.6,3,2,1,321,一般发展客户
123,2,597.48,2,2,2,222,流失客户
8,1,80.8,4,2,1,421,一般发展客户
4,6,1545.6200000000001,4,4,3,443,重要价值客户
29,7,1721.78,3,4,4,344,重要价值客户
282,2,110.38000000000001,1,2,1,121,流失客户
57,1,243.84,2,2,1,221,流失客户
1,10,1222.71,4,4,3,443,重要价值客户
365,1,414.88,1,2,2,122,流失客户
89,1,305.62,2,2,1,221,流失客户
11,1,1201.49,4,2,3,423,重要保持客户
163,4,1619.73,1,3,3,133,重要发展客户
65,1,332.3,2,2,2,222,流失客户
23,3,536.99,3,3,2,332,一般价值客户
174,2,460.59,1,2,2,122,流失客户
103,4,801.49,2,3,3,233,重要发展客户
143,3,1121.59,1,3,3,133,重要发展客户
99,2,288.42,2,2,1,221,流失客户
23,5,914.69,3,4,3,343,重要价值客户
192,1,309.54,1,2,2,122,流失客户
5,2,547.07,4,2,2,422,一般发展客户
361,1,479.35,1,2,2,122,流失客户
8,10,1692.98,4,4,4,444,重要价值客户
14,21,6509.1,4,4,4,444,重要价值客户
103,4,417.06,2,3,2,232,一般保持客户
3,9,1604.75,4,4,3,443,重要价值客户
11,11,3349.57,4,4,4,444,重要价值客户
96,1,497.61,2,2,2,222,流失客户
227,1,358.38,1,2,2,122,流失客户
16,2,460.64,4,2,2,422,一般发展客户
39,2,775.1800000000001,3,2,3,323,重要保持客户
51,1,341.7,3,2,2,322,一般发展客户
93,2,128.5,2,2,1,221,流失客户
157,1,197.22,1,2,1,121,流失客户
39,1,325.91,3,2,2,322,一般发展客户
184,3,199.15,1,3,1,131,一般保持客户
1,4,1106.53,4,3,3,433,重要价值客户
228,1,413.46,1,2,2,122,流失客户
128,2,180.85,2,2,1,221,流失客户
40,2,251.87,3,2,1,321,一般发展客户
31,11,3170.98,3,4,4,344,重要价值客户
197,2,588.85,1,2,2,122,流失客户
9,34,16594.35,4,4,4,444,重要价值客户
37,6,1869.82,3,4,4,344,重要价值客户
101,3,1264.19,2,3,3,233,重要发展客户
43,16,10196.57,3,4,4,344,重要价值客户
50,1,214.32,3,2,1,321,一般发展客户
43,1,193.44,3,2,1,321,一般发展客户
53,1,281.42,2,2,1,221,流失客户
187,1,124.57,1,2,1,121,流失客户
334,1,332.41,1,2,2,122,流失客户
4,3,342.45,4,3,2,432,一般价值客户
10,2,144.91000000000003,4,2,1,421,一般发展客户
24,2,328.4,3,2,2,322,一般发展客户
15,1,35.400000000000006,4,2,1,421,一般发展客户
369,1,375.69000000000005,1,2,2,122,流失客户
145,2,747.81,1,2,3,123,重要挽留客户
60,2,173.76,2,2,1,221,流失客户
31,2,502.8,3,2,2,322,一般发展客户
141,3,207.73999999999998,2,3,1,231,一般保持客户
23,4,825.42,3,3,3,333,重要价值客户
22,6,2812.34,3,4,4,344,重要价值客户
77,3,680.02,2,3,3,233,重要发展客户
5,6,7123.62,4,4,4,444,重要价值客户
67,5,2095.53,2,4,4,244,重要发展客户
12,6,853.72,4,4,3,443,重要价值客户
84,1,13.3,2,2,1,221,流失客户
31,7,1519.08,3,4,3,343,重要价值客户
67,1,432.0,2,2,2,222,流失客户
67,3,705.12,2,3,3,233,重要发展客户
187,2,276.73,1,2,1,121,流失客户
38,2,429.84000000000003,3,2,2,322,一般发展客户
15,3,471.51,4,3,2,432,一般价值客户
35,1,194.88,3,2,1,321,一般发展客户
195,3,1578.67,1,3,3,133,重要发展客户
2,5,809.7,4,4,3,443,重要价值客户
1,5,525.54,4,4,2,442,一般价值客户
367,1,145.93,1,2,1,121,流失客户
65,1,219.14,2,2,1,221,流失客户
299,2,289.78,1,2,1,121,流失客户
26,3,508.81,3,3,2,332,一般价值客户
8,6,1281.56,4,4,3,443,重要价值客户
17,3,887.11,4,3,3,433,重要价值客户
116,1,1706.88,2,2,4,224,重要挽留客户
29,1,373.24,3,2,2,322,一般发展客户
4,16,3754.27,4,4,4,444,重要价值客户
5,7,3102.43,4,4,4,444,重要价值客户
82,4,579.77,2,3,2,232,一般保持客户
29,5,981.65,3,4,3,343,重要价值客户
72,1,379.14,2,2,2,222,流失客户
4,8,1510.06,4,4,3,443,重要价值客户
29,11,2575.38,3,4,4,344,重要价值客户
290,1,113.44,1,2,1,121,流失客户
36,1,208.46,3,2,1,321,一般发展客户
9,6,621.6800000000001,4,4,2,442,一般价值客户
24,2,576.26,3,2,2,322,一般发展客户
277,1,391.52,1,2,2,122,流失客户
50,6,1068.82,3,4,3,343,重要价值客户
156,11,2596.45,1,4,4,144,重要发展客户
61,1,169.79,2,2,1,221,流失客户
12,19,7247.61,4,4,4,444,重要价值客户
21,3,846.75,3,3,3,333,重要价值客户
371,1,230.25,1,2,1,121,流失客户
116,3,543.05,2,3,2,232,一般保持客户
80,17,2847.6,2,4,4,244,重要发展客户
4,7,1295.39,4,4,3,443,重要价值客户
26,3,380.55,3,3,2,332,一般价值客户
5,21,4604.22,4,4,4,444,重要价值客户
53,1,161.94,2,2,1,221,流失客户
1,2,563.23,4,2,2,422,一般发展客户
55,2,950.9300000000001,2,2,3,223,重要挽留客户
26,1,262.68,3,2,1,321,一般发展客户
9,4,2736.38,4,3,4,434,重要价值客户
52,3,3049.88,2,3,4,234,重要发展客户
13,9,1920.59,4,4,4,444,重要价值客户
212,3,816.73,1,3,3,133,重要发展客户
22,19,4345.5,3,4,4,344,重要价值客户
236,1,406.48,1,2,2,122,流失客户
139,3,435.02,2,3,2,232,一般保持客户
4,6,1286.27,4,4,3,443,重要价值客户
57,3,1178.56,2,3,3,233,重要发展客户
135,3,1277.75,2,3,3,233,重要发展客户
109,2,167.61,2,2,1,221,流失客户
30,1,20.8,3,2,1,321,一般发展客户
1,9,2085.08,4,4,4,444,重要价值客户
185,4,518.67,1,3,2,132,一般保持客户
18,1,308.74,4,2,2,422,一般发展客户
239,2,416.64,1,2,2,122,流失客户
87,1,117.35000000000001,2,2,1,221,流失客户
39,3,507.05,3,3,2,332,一般价值客户
116,1,234.17,2,2,1,221,流失客户
187,1,110.55000000000001,1,2,1,121,流失客户
227,1,201.19,1,2,1,121,流失客户
8,7,2154.97,4,4,4,444,重要价值客户
189,1,319.02,1,2,2,122,流失客户
4,2,439.43,4,2,2,422,一般发展客户
39,3,650.41,3,3,2,332,一般价值客户
38,1,357.21,3,2,2,322,一般发展客户
267,1,251.51999999999998,1,2,1,121,流失客户
78,1,344.33,2,2,2,222,流失客户
4,6,1852.0,4,4,4,444,重要价值客户
255,2,1078.96,1,2,3,123,重要挽留客户
61,1,384.06,2,2,2,222,流失客户
13,7,1931.25,4,4,4,444,重要价值客户
88,2,4481.35,2,2,4,224,重要挽留客户
17,10,5464.12,4,4,4,444,重要价值客户
30,2,1873.2,3,2,4,324,重要保持客户
3,7,1625.05,4,4,3,443,重要价值客户
5,1,126.12,4,2,1,421,一般发展客户
7,6,1133.25,4,4,3,443,重要价值客户
219,1,179.0,1,2,1,121,流失客户
11,5,1614.31,4,4,3,443,重要价值客户
30,6,1456.96,3,4,3,343,重要价值客户
288,3,702.0,1,3,3,133,重要发展客户
150,4,295.0,1,3,1,131,一般保持客户
23,2,484.82,3,2,2,322,一般发展客户
1,11,3989.57,4,4,4,444,重要价值客户
86,3,1493.73,2,3,3,233,重要发展客户
46,2,1412.94,3,2,3,323,重要保持客户
5,4,781.78,4,3,3,433,重要价值客户
51,6,889.9300000000001,3,4,3,343,重要价值客户
18,1,195.36,4,2,1,421,一般发展客户
30,1,270.9,3,2,1,321,一般发展客户
8,3,586.33,4,3,2,432,一般价值客户
29,3,1842.56,3,3,4,334,重要价值客户
3,20,8694.26,4,4,4,444,重要价值客户
41,2,920.1,3,2,3,323,重要保持客户
11,4,1272.61,4,3,3,433,重要价值客户
31,1,71.0,3,2,1,321,一般发展客户
45,3,95.85,3,3,1,331,一般价值客户
61,3,357.77,2,3,2,232,一般保持客户
185,2,154.82999999999998,1,2,1,121,流失客户
79,6,890.29,2,4,3,243,重要发展客户
111,2,716.0,2,2,3,223,重要挽留客户
64,1,146.87,2,2,1,221,流失客户
12,2,380.35,4,2,2,422,一般发展客户
86,3,1030.14,2,3,3,233,重要发展客户
16,3,745.52,4,3,3,433,重要价值客户
246,2,433.53000000000003,1,2,2,122,流失客户
88,1,1267.32,2,2,3,223,重要挽留客户
30,1,112.4,3,2,1,321,一般发展客户
138,1,449.73,2,2,2,222,流失客户
27,3,1081.57,3,3,3,333,重要价值客户
3,5,1044.3799999999999,4,4,3,443,重要价值客户
32,4,1735.18,3,3,4,334,重要价值客户
25,1,948.48,3,2,3,323,重要保持客户
113,3,339.44,2,3,2,232,一般保持客户
157,1,642.02,1,2,2,122,流失客户
85,3,1100.9,2,3,3,233,重要发展客户
118,3,925.35,2,3,3,233,重要发展客户
3,9,5659.9800000000005,4,4,4,444,重要价值客户
96,6,3228.84,2,4,4,244,重要发展客户
194,1,247.14000000000001,1,2,1,121,流失客户
28,1,413.75,3,2,2,322,一般发展客户
131,1,498.48,2,2,2,222,流失客户
28,5,1356.33,3,4,3,343,重要价值客户
82,3,1179.89,2,3,3,233,重要发展客户
30,5,3095.04,3,4,4,344,重要价值客户
266,1,234.24,1,2,1,121,流失客户
74,11,5232.2300000000005,2,4,4,244,重要发展客户
314,4,538.37,1,3,2,132,一般保持客户
21,7,1461.14,3,4,3,343,重要价值客户
59,3,859.35,2,3,3,233,重要发展客户
12,21,4552.14,4,4,4,444,重要价值客户
28,9,2709.7000000000003,3,4,4,344,重要价值客户
114,1,312.14,2,2,2,222,流失客户
28,9,2429.03,3,4,4,344,重要价值客户
18,4,1446.09,4,3,3,433,重要价值客户
18,4,834.12,4,3,3,433,重要价值客户
36,3,841.0799999999999,3,3,3,333,重要价值客户
36,2,378.2,3,2,2,322,一般发展客户
78,1,118.80000000000001,2,2,1,221,流失客户
22,2,287.62,3,2,1,321,一般发展客户
25,2,290.16,3,2,1,321,一般发展客户
33,2,2003.85,3,2,4,324,重要保持客户
109,3,1405.78,2,3,3,233,重要发展客户
35,2,2949.75,3,2,4,324,重要保持客户
123,5,1566.65,2,4,3,243,重要发展客户
7,6,2050.08,4,4,4,444,重要价值客户
28,4,1991.01,3,3,4,334,重要价值客户
4,7,2043.95,4,4,4,444,重要价值客户
3,9,3827.76,4,4,4,444,重要价值客户
50,4,1777.78,3,3,4,334,重要价值客户
322,1,302.0,1,2,1,121,流失客户
23,3,1324.16,3,3,3,333,重要价值客户
15,4,1022.13,4,3,3,433,重要价值客户
2,8,954.42,4,4,3,443,重要价值客户
18,2,971.74,4,2,3,423,重要保持客户
10,4,1621.73,4,3,3,433,重要价值客户
262,1,25.5,1,2,1,121,流失客户
159,2,665.78,1,2,2,122,流失客户
33,6,10815.43,3,4,4,344,重要价值客户
29,6,885.04,3,4,3,343,重要价值客户
165,1,163.29999999999998,1,2,1,121,流失客户
47,1,248.61,3,2,1,321,一般发展客户
6,8,808.62,4,4,3,443,重要价值客户
8,3,837.5,4,3,3,433,重要价值客户
288,1,116.19999999999999,1,2,1,121,流失客户
318,1,157.02,1,2,1,121,流失客户
3,2,606.91,4,2,2,422,一般发展客户
233,1,307.46,1,2,2,122,流失客户
119,1,138.32,2,2,1,221,流失客户
162,1,345.29999999999995,1,2,2,122,流失客户
185,1,298.89,1,2,1,121,流失客户
50,1,259.35,3,2,1,321,一般发展客户
152,5,1004.75,1,4,3,143,重要发展客户
335,1,157.09,1,2,1,121,流失客户
5,5,2463.17,4,4,4,444,重要价值客户
16,7,4892.240000000001,4,4,4,444,重要价值客户
107,2,425.0,2,2,2,222,流失客户
16,7,1139.73,4,4,3,443,重要价值客户
276,1,380.5,1,2,2,122,流失客户
16,12,10668.47,4,4,4,444,重要价值客户
247,1,465.32,1,2,2,122,流失客户
239,1,579.0,1,2,2,122,流失客户
1,2,984.57,4,2,3,423,重要保持客户
106,3,749.78,2,3,3,233,重要发展客户
23,4,1714.59,3,3,4,334,重要价值客户
52,1,124.88,2,2,1,221,流失客户
195,3,1689.5,1,3,4,134,重要发展客户
24,1,213.78,3,2,1,321,一般发展客户
75,1,329.34,2,2,2,222,流失客户
18,2,251.70000000000002,4,2,1,421,一般发展客户
8,2,319.0,4,2,2,422,一般发展客户
32,3,1266.97,3,3,3,333,重要价值客户
22,3,1538.88,3,3,3,333,重要价值客户
31,6,3518.03,3,4,4,344,重要价值客户
29,10,1715.46,3,4,4,344,重要价值客户
22,2,293.1,3,2,1,321,一般发展客户
33,7,2467.35,3,4,4,344,重要价值客户
284,1,158.68,1,2,1,121,流失客户
39,2,206.34,3,2,1,321,一般发展客户
58,2,835.78,2,2,3,223,重要挽留客户
289,1,224.91,1,2,1,121,流失客户
79,1,317.76,2,2,2,222,流失客户
5,8,3766.6,4,4,4,444,重要价值客户
218,1,59.9,1,2,1,121,流失客户
44,4,1443.69,3,3,3,333,重要价值客户
202,1,306.13,1,2,1,121,流失客户
178,3,711.79,1,3,3,133,重要发展客户
56,4,796.03,2,3,3,233,重要发展客户
57,2,239.92000000000002,2,2,1,221,流失客户
8,6,3347.31,4,4,4,444,重要价值客户
47,2,144.0,3,2,1,321,一般发展客户
227,1,203.95,1,2,1,121,流失客户
11,7,2474.23,4,4,4,444,重要价值客户
106,2,384.40000000000003,2,2,2,222,流失客户
59,2,444.74,2,3,2,232,一般保持客户
28,7,2095.13,3,4,4,344,重要价值客户
36,7,1699.3000000000002,3,4,4,344,重要价值客户
274,2,262.62,1,3,1,131,一般保持客户
30,1,1013.01,3,2,3,323,重要保持客户
24,3,692.22,3,3,3,333,重要价值客户
54,1,342.63,2,2,2,222,流失客户
36,6,3563.85,3,4,4,344,重要价值客户
175,4,1564.56,1,3,3,133,重要发展客户
54,1,384.08,2,2,2,222,流失客户
53,1,204.24,2,2,1,221,流失客户
27,8,2317.2200000000003,3,4,4,344,重要价值客户
253,1,226.85,1,2,1,121,流失客户
40,7,2781.23,3,4,4,344,重要价值客户
60,6,1069.1200000000001,2,4,3,243,重要发展客户
234,1,113.5,1,2,1,121,流失客户
4,10,1960.72,4,4,4,444,重要价值客户
32,1,114.23,3,2,1,321,一般发展客户
24,14,3198.25,3,4,4,344,重要价值客户
7,2,335.13,4,3,2,432,一般价值客户
65,1,354.15,2,2,2,222,流失客户
310,2,426.79,1,3,2,132,一般保持客户
309,1,393.49,1,2,2,122,流失客户
19,6,939.32,3,4,3,343,重要价值客户
16,8,1906.09,4,4,4,444,重要价值客户
96,2,318.76,2,3,2,232,一般保持客户
264,8,3638.41,1,4,4,144,重要发展客户
12,10,3174.32,4,4,4,444,重要价值客户
3,2,421.52,4,3,2,432,一般价值客户
35,1,190.88,3,2,1,321,一般发展客户
183,1,149.89000000000001,1,2,1,121,流失客户
25,2,550.06,3,3,2,332,一般价值客户
13,6,916.13,4,4,3,443,重要价值客户
11,2,314.69,4,3,2,432,一般价值客户
3,17,3744.65,4,4,4,444,重要价值客户
313,1,382.5,1,2,2,122,流失客户
108,2,1135.04,2,3,3,233,重要发展客户
1,26,8676.85,4,4,4,444,重要价值客户
53,1,954.9,2,2,3,223,重要挽留客户
205,1,171.45,1,2,1,121,流失客户
15,1,282.19,4,2,1,421,一般发展客户
120,1,318.65,2,2,2,222,流失客户
4,2,384.52,4,3,2,432,一般价值客户
363,1,283.28000000000003,1,2,1,121,流失客户
117,2,353.86,2,3,2,232,一般保持客户
18,1,178.26,4,2,1,421,一般发展客户
